,id,open,high,low,volume,market_cap,social_score,average_sentiment,price_score,social_impact_score,correlation_rank,volatility,percent_change_24h,market_cap_global,close
4978,ID_3ykwNf,19481.451656,19481.451656,19418.258389,903908117.0,360957181240.0,36396255.0,3.7,2.9,3.7,3.5,0.00685624,0.8786275157771913,573033500906.0,19440.940583
4979,ID_3ymBND,8794.787481,8865.553058,8794.787481,1102465062.0,162129374582.0,17474294.0,3.7,3.0,3.0,3.3,0.02057084,0.8675062192241826,253126230215.0,8865.553058
4980,ID_3ymuYA,7061.130409,7070.81657,7061.130409,372166785.0,128155719778.0,7289665.0,3.7,3.0,3.7,2.9,0.00915142,-2.68471911159068,191450499282.0,7070.81657
4981,ID_3ynV6a,9641.075477,9818.207325,9641.075477,1290435860.0,176182648864.0,10359874.0,3.7,1.9,4.3,2.4,0.01217067,0.5994681893238032,280328088791.0,9818.207325
4982,ID_3yp9F7,6244.835065,6259.517078,6239.777081,1192806766.0,114708300682.0,6952675.0,3.6,5.0,3.5,3.3,0.03490334,-6.0391849892212655,174979685444.0,6239.777081
4983,ID_3ypGYg,9391.285158,9391.451072,9344.095155,927682860.0,172379682498.0,13576149.0,3.8,5.0,3.7,3.0,0.00331335,-1.070798884165454,266994265678.0,9355.303145
4986,ID_3yq27c,6347.245179,6363.188985,6326.570138,1515503660.0,116154207649.0,13266085.0,3.7,3.0,4.2,3.0,0.02169966,3.1529311306112424,176340852044.0,6363.188985
4987,ID_3yq3th,59325.055233,59409.85234,59325.055233,3375110420.0,1110034492162.0,43440228.0,3.6,3.9,3.4,2.8,0.00537721,-0.6800620045340254,1986296018961.0,59352.179049
4989,ID_3yqv2c,9456.964005,9456.964005,9433.08804,1414782267.0,173506568455.0,27499928.0,3.6,2.8,3.2,1.9,0.01443536,-0.6016704708385163,259290679696.0,9433.08804
4991,ID_3yuKQb,8276.457314,8283.635872,8232.282308,387382063.0,147914960520.45,13612201.0,3.7,4.4,2.0,5.0,0.00716192,-1.3837138493142025,221191471971.49,8241.158677
4994,ID_3yveSr,18472.592557,18524.763916,18472.592557,1044482458.0,343632926165.0,14497731.0,3.6,5.0,4.3,4.0,0.01862003,4.300829731185445,561192290741.0,18524.763916
4995,ID_3yvqzC,55798.581343,56123.658925,55558.08562,2368779687.0,1045139645269.0,55982090.0,3.7,2.9,3.0,2.8,0.01310256,3.463477819393922,1770524636613.0,56123.658925
4997,ID_3ywUMi,8050.275825,8071.823813,8050.275825,445531000.0,146862570424.0,7292421.0,3.6,3.1,4.0,3.2,0.01830808,4.747212198117104,215919108399.0,8071.823813
4999,ID_3yx9Ha,7200.161067,7440.806265,7200.161067,1107792348.0,132362800749.0,23818109.0,3.6,3.6,4.4,4.5,0.02573676,12.902443851834535,196487509239.0,7440.806265
5001,ID_3yyHww,57692.762348,57886.892009,57652.703264,2511974723.0,1086335469852.0,29851713.0,3.7,3.3,3.4,2.4,0.0069836,-0.9729554571672576,1973682679010.0,57886.892009
5002,ID_3yybuP,7169.337221,7183.715151,7169.337221,385172729.0,129977181692.0,12485428.0,3.6,1.0,4.1,2.9,0.00730569,-0.5012913008143491,194232541781.0,7183.423907
5003,ID_3yzZBQ,8212.934064,8213.84631,8206.542862,338310025.0,145923270626.08,4193034.0,3.7,3.1,2.0,4.0,0.00573234,0.9633968984913556,217859565371.72,8208.129257
5005,ID_3z2Zzz,37185.030608,37354.28054,37170.484454,1795617970.0,692612584772.0,46488287.0,3.6,3.4,3.7,4.0,0.02388696,4.783652783658114,1144877583479.0,37187.820625
5007,ID_3z3Gwc,11821.350416,11836.607898,11821.350416,924165430.0,218709924687.0,11946049.0,3.6,2.9,4.3,3.7,0.00451279,1.09183894240643,377943828096.0,11836.607898
5009,ID_3z3SqJ,9688.045011,9688.045011,9686.521868,1206748069.0,175989006478.0,16716494.0,3.7,3.1,3.9,3.7,0.0241832,-0.2505572960669514,279581240313.0,9686.521868
5010,ID_3z47JN,48954.64669,50487.560762,48534.608605,7382664713.0,926556211344.0,81104613.0,3.6,3.6,3.0,3.0,0.01574854,3.4360861387709813,1561538573969.0,49647.345887
5011,ID_3z4g2x,6883.785866,6883.785866,6881.174924,1047962448.0,125419566471.0,5348721.0,3.5,3.1,3.0,2.5,0.00588958,-0.2453855324828297,196213082531.0,6881.174924
5012,ID_3z5TPa,39110.01793,39505.238291,39040.874732,2168889837.0,732631085530.0,35483811.0,3.6,3.4,3.0,3.1,0.01590716,0.3674797549977169,1245736974067.0,39505.238291
5013,ID_3z5pBu,10720.336544,10720.336544,10690.150223,793290196.0,197685550318.0,13221328.0,3.6,3.0,4.2,3.7,0.01637852,3.870005574173056,339561354949.0,10690.150223
5014,ID_3z5wHX,9739.910273,9752.657207,9739.910273,1133069386.0,177113891198.0,15359394.0,3.6,3.4,3.4,3.5,0.00882794,2.12031962483668,282694128094.0,9752.657207
5015,ID_3z5xbQ,8211.170295,8215.606165,8209.914511,389949491.0,147990061772.08,7145927.0,3.7,2.6,4.0,3.6,0.00333577,0.4591322102993704,222910848927.0,8224.375153
5017,ID_3z7S9f,11428.511202,11453.26266,11428.511202,1769153949.0,211657633692.0,9842524.0,3.6,3.1,4.2,2.3,0.0109098,-3.006205963707034,360874466539.0,11453.26266
5019,ID_3z9Cdr,11668.668259,11675.160465,11667.532415,877271299.0,215388307879.0,9503817.0,3.6,2.9,4.2,4.1,0.01920479,3.7832770596093432,357380704960.0,11675.160465
5022,ID_3zAAUv,11752.917024,11759.647977,11747.135739,608483271.0,217472521145.0,13028078.0,3.6,3.0,4.1,4.8,0.01031193,2.094737835444979,369575180633.0,11759.647977
5024,ID_3zCC2a,9572.628938,9572.628938,9503.773528,900726709.0,174661220133.0,16988891.0,3.6,3.1,3.7,4.0,0.00481212,1.3748168866802308,272432233270.0,9503.773528
5025,ID_3zD9MS,9550.026778,9571.291171,9550.026778,1213039063.0,175243458162.0,9447961.0,3.7,3.3,3.7,2.7,0.00776903,0.8919969470835537,262884072567.0,9571.291171
5028,ID_3zDQZH,7952.8728,7958.47896,7913.697777,1631860958.0,144766291759.0,11639311.0,3.5,3.1,4.0,2.9,0.04248761,-9.601057315067022,224769700136.0,7913.697777
5030,ID_3zLHox,11576.94965,11576.94965,11560.514927,1135519729.0,214025706356.0,27848375.0,3.7,4.7,3.6,5.0,0.00522184,1.3934434038206898,371613806696.0,11560.514927
5034,ID_3zQEYC,9644.713478,9644.713478,9638.483189,1166270861.0,176602317282.0,7885785.0,3.5,2.9,4.0,3.5,0.00523218,-1.1153202324244968,279125226977.0,9638.483189
5036,ID_3zR4Ss,7750.599809,7756.284706,7750.599809,1514059736.0,142053027077.0,20545833.0,3.7,4.0,4.4,3.0,0.00464902,0.7972632849804819,224608274348.0,7756.284706
5038,ID_3zSRny,9125.059789,9140.65191,9125.059789,544902327.0,168542739143.0,59554350.0,3.6,2.9,3.3,3.0,0.00635353,-0.5917216378476555,272890378104.0,9140.65191
5039,ID_3zSVq6,7238.159187,7269.491679,7238.159187,365407631.0,131449742691.0,12448299.0,3.6,3.0,4.1,3.8,0.00576378,0.7058248307197383,196311152406.0,7257.06444
5041,ID_3zTGeA,18610.740001,18610.740001,18609.426212,1088619680.0,345253030623.0,18299154.0,3.6,2.1,3.0,3.4,0.01007503,-0.1292052852553853,544997736290.0,18609.426212
5042,ID_3zTtEX,19474.187201,19511.107678,19456.391321,1523702638.0,362232806694.0,21309213.0,3.7,3.3,4.3,3.7,0.00504141,0.8258117114604592,576002170302.0,19456.391321
5044,ID_3zV5ks,9393.195715,9399.416308,9302.035115,866068624.0,168239814486.69,8180298.0,3.7,3.7,3.9,3.3,0.01286235,-0.254244901427738,249964595534.0,9342.854578
5046,ID_3zWrv3,8149.918803,8152.007562,8146.742523,552333482.0,146918611065.0,8377310.0,3.7,3.0,3.0,2.7,0.01719816,-4.000810339840281,222812566515.0,8146.742523
5048,ID_3zZWkv,58965.546564,59078.379967,58850.379935,1849005016.0,1101484164927.0,100062888.0,3.7,3.0,4.2,3.4,0.01797822,2.718945449395532,1911585356547.0,59078.379967
5050,ID_3zbTEx,19166.120934,19297.034153,19166.120934,1011006299.0,357713772573.0,10237888.0,3.6,2.5,3.7,3.5,0.0163598,2.4686822263587325,571964795609.0,19297.034153
5051,ID_3zbWeg,18198.698158,18225.965719,18190.244767,1354844361.0,336953892604.0,38178648.0,3.6,3.2,3.0,3.4,0.01024028,4.267894650180171,518643325836.0,18204.1651
5053,ID_3zf5xb,8438.904941,8530.074856,8438.904941,745150608.0,155003864955.0,9356431.0,3.7,3.4,4.3,3.8,0.01305337,5.118051321161501,224807591539.0,8494.195071
5054,ID_3zgWN5,5641.593488,5686.82889,5637.97247,1573366824.0,103970097165.0,11934180.0,3.7,3.9,3.6,4.0,0.02279475,9.65157275663386,161311643848.0,5686.82889
5055,ID_3zggxE,10084.318109,10084.782848,10046.038593,805078486.0,183331119639.0,6681153.0,3.7,2.0,4.5,3.0,0.01156057,0.5272880010253492,285251717272.0,10069.733588
5057,ID_3zienC,10382.231878,10430.141956,10362.607667,476260235.0,186861100439.29,6270357.0,3.7,5.0,4.1,3.0,0.00926227,0.5801193341994576,266691287492.45,10390.644595
5058,ID_3zkXdQ,6029.767343,6029.954772,5953.198793,3339230975.0,109424264636.0,67376748.0,3.6,3.3,3.4,2.8,0.06956281,-23.49762883764748,166117788829.0,6018.101891
5060,ID_3zkzAr,11476.904176,11477.842618,11476.904176,633574557.0,212685276089.0,9627516.0,3.5,3.0,3.7,3.6,0.00855502,1.009304429073108,369268930881.0,11477.102278
5061,ID_3zmE3o,8176.970925,8181.809999,8176.970925,369235715.0,146894777627.53,3042442.0,3.7,1.0,4.0,3.0,0.00848763,2.005300537923994,218507833961.17,8181.809999
5063,ID_3zoWR3,8810.367395,8810.493458,8810.367395,2640038306.0,160881220249.0,8864935.0,3.7,3.1,4.1,3.1,0.01465984,0.1762060465749601,251478984274.0,8810.493458
5066,ID_3zpCN4,9096.333881,9104.688925,9095.447036,643137937.0,167644753436.0,12885997.0,3.6,2.6,4.2,3.2,0.00838568,-1.0462756152424757,263293349385.0,9104.688925
5067,ID_3zpCkx,7226.057306,7226.057306,7199.973613,1285251467.0,131557900927.0,8254256.0,3.8,3.3,4.3,3.0,0.00615152,-0.6898801242625462,208843367115.0,7199.973613
5068,ID_3zqFbz,7756.538747,7760.090722,7754.92427,1444877003.0,141815463346.0,18260488.0,3.7,2.4,4.3,3.3,0.00376724,0.938532057311923,224526634498.0,7760.090722
5070,ID_3zr56F,9238.380544,9238.380544,9231.909454,578643050.0,166414479056.6,3801574.0,3.7,3.0,3.8,2.5,0.00605365,-0.5270753259645,249509314163.0,9231.909454
5073,ID_3zrRZm,18343.361173,18354.530645,18332.094847,797889313.0,340382378383.0,32681268.0,3.5,2.2,3.0,3.1,0.0081708,-1.0318859726535858,547995904305.0,18341.226804
5074,ID_3zsPWr,7196.8507,7196.8507,7168.879353,1499535327.0,131314849641.0,9006637.0,3.6,3.6,3.0,3.3,0.01066922,0.5743538017779216,207974832277.0,7168.879353
5075,ID_3zsQrQ,8693.838605,8693.838605,8614.467898,2552040168.0,158386703122.0,7971285.0,3.7,3.7,3.0,2.7,0.01433934,-5.397431880882935,241686457514.0,8628.267228
5076,ID_3ztgGr,9361.398032,9489.764178,9361.398032,760777367.0,170952760673.0,16147614.0,3.6,3.5,3.0,5.0,0.00557691,1.3552258788555829,257621925228.0,9441.103354
5077,ID_3ztxwj,7816.071493,7818.885914,7816.071493,338914749.0,142060200553.0,7762448.0,3.7,3.0,3.7,1.7,0.0227541,-2.7899778667490267,207511309568.0,7818.885914
5082,ID_3zxHF5,9432.554551,9432.554551,9420.224364,655140228.0,173658367203.0,10677240.0,3.7,3.2,3.6,2.9,0.00417712,0.0519105699471885,269610007921.0,9420.224364
5084,ID_3zzLhy,9113.227689,9113.227689,9112.125643,1237851239.0,166151704324.0,8585324.0,3.6,2.7,4.1,3.2,0.01346432,0.3346608870593793,260349459774.0,9112.125643
5085,ID_3zzk2B,55775.437159,55995.992374,55572.927887,2873738636.0,1041852659852.0,72096042.0,3.6,4.9,3.8,3.3,0.02977542,-0.9519251475185784,1766708396974.0,55939.439652
5086,ID_3zzuj7,11374.300742,11374.300742,11359.610388,452020692.0,210102061543.0,7321078.0,3.7,3.2,4.0,3.0,0.01307911,-0.2636004745703595,362695910933.0,11359.610388
5088,ID_424PPe,11162.392738,11162.392738,11121.082082,1046226837.0,205040038589.0,20319843.0,3.7,3.6,3.0,3.4,0.00845292,-0.8371035335636797,335021389323.0,11121.082082
5090,ID_425a6G,52690.491025,52933.188941,52669.03013,2774059781.0,983531914185.0,104780209.0,3.7,5.0,3.0,4.2,0.007113,2.013868853336064,1646931739284.0,52708.897058
5091,ID_425hbU,9252.083675,9283.973754,9252.083675,755590276.0,167453212271.33,3885366.0,3.7,3.3,4.1,2.0,0.01524205,-3.488648674404034,247740312306.0,9283.973754
5092,ID_425iK8,11580.749465,11580.749465,11542.467535,734723757.0,212980215727.0,7310515.0,3.7,3.2,4.1,3.3,0.00781153,0.9181750064992076,373905076992.0,11542.467535
5093,ID_426TTB,7477.68534,7494.762684,7460.426963,283801616.0,135125199447.0,16102470.0,3.4,3.1,3.7,4.1,0.01288202,1.892275975800572,201227716621.0,7462.435405
5094,ID_427Jut,45221.548903,45251.012601,44551.194116,2511369465.0,832859224184.0,79126635.0,3.6,3.4,3.0,2.4,0.01722275,-5.164280905391999,1345615027812.0,44651.815813
5095,ID_427Ne5,5285.564729,5285.564729,5271.492205,2426081881.0,96304876883.0,8500621.0,3.7,1.8,4.1,3.1,0.03025948,-0.7397009895495764,148571110005.0,5283.574768
5096,ID_427m3m,6669.060791,6702.150332,6669.060791,866835235.0,121354220606.0,9458678.0,3.7,2.8,4.2,2.7,0.02222427,-2.472300169412691,178444948564.0,6702.150332
5097,ID_429JpH,17876.831512,17897.534509,17790.44715,1375984774.0,330536390420.0,76433136.0,3.7,2.2,4.2,3.0,0.03071061,0.9034841835599624,503560497358.0,17790.44715
5098,ID_429yCr,10287.172818,10287.172818,10164.842177,1486026685.0,188159655933.0,18650283.0,3.6,2.7,4.2,2.6,0.00797778,-0.353095587877549,327287142123.0,10164.842177
5100,ID_42AQaR,9261.096563,9261.096563,9256.668747,631777700.0,170029686343.0,9810669.0,3.7,3.0,4.1,2.4,0.00845967,-1.699191228663437,275920804453.0,9256.668747
5102,ID_42CXiD,8805.264928,8837.303554,8805.264928,1531069694.0,161100795692.0,16185144.0,3.6,3.3,4.2,2.5,0.02802723,-5.528218089454053,250258291655.0,8837.303554
5103,ID_42CmYE,48820.582118,49015.729116,48681.409865,2072594422.0,909615238240.0,29166315.0,3.7,2.8,4.1,3.4,0.01596711,4.072359717035832,1540249994571.0,48695.907977
5104,ID_42D4c7,11077.487535,11192.166706,11077.487535,1677984810.0,205638705061.0,28504350.0,3.7,3.1,4.0,5.0,0.03949381,11.833863952480858,327588647956.0,11159.236389
5105,ID_42DsxZ,5292.059181,5297.707307,5291.362921,1133966466.0,97119347926.0,5038702.0,3.8,3.7,3.9,3.5,0.02256491,-0.3668384455459078,150671514880.0,5293.888317
5106,ID_42E2bF,10034.823662,10034.823662,9941.372751,1647247751.0,180683295366.0,20528949.0,3.7,4.3,3.7,4.1,0.00826379,2.565865706595713,291072628967.0,9941.372751
5111,ID_42JZcf,7597.607817,7599.713319,7580.102153,437881760.0,137228398110.0,15875581.0,3.7,3.0,3.4,4.2,0.02745335,0.205828661513698,206228158183.0,7591.340716
5114,ID_42M32x,8606.904562,8606.904562,8600.343035,1054128538.0,156869146488.0,8732011.0,3.6,2.6,3.0,3.2,0.00732914,-0.8847149172855385,244896231994.0,8600.343035
5115,ID_42MGFW,13536.718692,13558.838908,13536.718692,850150587.0,251410241974.0,9936869.0,3.6,2.3,4.1,3.2,0.01100742,-0.134493294454085,400517532028.0,13558.838908
5116,ID_42Mdw5,6446.207838,6451.005634,6402.571732,1769508122.0,117473751066.0,33306684.0,3.9,2.7,3.3,3.6,0.0726664,0.8484877322466823,180490122789.0,6427.444341
5117,ID_42Mgyv,11266.726209,11266.726209,11242.973066,916258083.0,207483640919.0,14445181.0,3.6,2.5,4.2,4.3,0.00921282,1.539851875861505,346688677507.0,11242.973066
5118,ID_42N7jQ,10657.066094,10663.611344,10606.2597,916014432.0,197714761514.0,42129361.0,3.6,3.9,4.1,2.5,0.00371686,-0.940377799045108,339489929414.0,10617.856201
5120,ID_42NzsZ,8378.513061,8414.046999,8378.513061,382934710.0,150242855982.14,4822186.0,3.7,2.6,2.0,2.0,0.00882763,2.125748557285829,223653786333.47,8414.046999
5121,ID_42PTLs,6714.666671,6771.54239,6714.666671,1692544051.0,122794161287.0,7964974.0,3.6,2.5,4.0,3.0,0.01001021,0.303899144881247,186397488427.0,6756.834567
5122,ID_42PjPK,11385.264983,11385.264983,11369.913085,576214583.0,210670490724.0,14390639.0,3.6,3.1,3.0,2.7,0.01571649,4.357791542889465,364419497599.0,11369.913085
5125,ID_42Seuv,10172.771832,10177.552661,10172.771832,543689430.0,182810136339.81,11205830.0,3.8,3.6,1.9,3.0,0.00833675,-0.4131513139860748,273219235945.34,10177.552661
5127,ID_42SyRW,9209.454969,9209.454969,9208.023222,496184354.0,168941753309.0,13285660.0,3.6,2.5,3.0,2.9,0.00335744,-0.2276604195603372,276021180386.0,9209.384557
5128,ID_42THbM,8880.292046,8880.292046,8853.134197,610977917.0,161386423906.0,10488196.0,3.7,2.5,3.8,3.3,0.00837258,0.7846998960931394,242332461540.0,8853.134197
5129,ID_42U8yg,9173.67262,9173.67262,9159.022625,605339866.0,168109116826.0,11191788.0,3.6,2.7,4.3,2.5,0.00797195,-1.5864186288894748,264669613948.0,9159.022625
5131,ID_42VXwx,56468.162985,56468.162985,55985.148639,2456105994.0,1043967864968.0,34834069.0,3.7,2.2,3.7,3.1,0.01266602,0.9639822929292724,1768952411971.0,55990.10807
5134,ID_42WTgE,8153.31613,8165.506443,8153.31613,323432104.0,145630660253.63,1856741.0,3.7,1.0,2.2,3.3,0.02004968,0.372779167844244,217562574640.48,8165.506443
5135,ID_42WWUi,8084.703004,8097.757563,8084.703004,1527514794.0,147249537552.0,6989291.0,3.5,3.0,3.9,2.5,0.03879099,-7.76832526975884,227442446262.0,8097.757563
5138,ID_42ZzXS,8349.985358,8349.985358,8338.334341,380007114.0,149857026443.56,4821331.0,3.7,3.0,2.4,3.3,0.00417945,0.145795550386498,228045179603.54,8338.334341
5142,ID_42eNM7,8576.444215,8577.005162,8567.456951,517632609.0,154140282032.39,5190133.0,3.7,2.0,3.0,5.0,0.02606922,5.66727079517388,232768276039.09,8567.456951
5143,ID_42eVsB,6708.11085,6709.811401,6582.414233,2191929134.0,122260441201.0,11005123.0,3.6,3.0,4.0,3.1,0.04979666,5.3893696726387486,184487627394.0,6665.764021
5144,ID_42fAXv,9243.698405,9270.104459,9237.135397,1028251516.0,170628401448.0,17619396.0,3.6,3.3,3.9,3.1,0.00710372,2.441048130276368,269738953291.0,9270.104459
5145,ID_42fNes,7153.403634,7190.908559,7153.403634,1093337079.0,129962017843.0,35206078.0,3.7,2.5,3.8,2.8,0.03651813,9.63102901156502,189179394666.0,7181.874202
5146,ID_42hRrS,9429.307187,9440.505992,9426.949078,1432689555.0,173262897980.0,26039916.0,3.6,4.4,4.3,3.5,0.01473051,0.0350914427217251,267666147894.0,9426.949078
5147,ID_42hTkE,59044.162131,59360.042764,59044.162131,2764900541.0,1108822152796.0,48770874.0,3.6,4.1,4.2,3.5,0.00766431,1.0255513450622125,2040627134208.0,59360.042764
5148,ID_42hXSv,10161.491788,10173.652839,10161.491788,995110036.0,188432261910.0,18718687.0,3.7,2.7,4.3,3.3,0.00795166,-0.4396351828742394,328149063920.0,10173.652839
5149,ID_42iD5f,9439.874354,9439.874354,9437.011985,748923660.0,173129734427.0,18835575.0,3.7,3.6,3.8,3.2,0.00499218,-0.8469644690646496,268858214492.0,9437.011985
5150,ID_42iT6D,15918.747301,15952.796166,15918.747301,796728801.0,295252433324.0,15246833.0,3.6,2.9,3.7,2.5,0.00901532,-0.6694490489977377,464957233701.0,15945.528027
5151,ID_42j8Ea,8343.438212,8346.883945,8337.9141,400274863.0,149986484736.31,10364005.0,3.7,3.2,2.1,3.4,0.00729125,-1.140868299792554,228107916192.85,8339.842936
5152,ID_42jnsi,7946.324516,7964.756719,7945.364792,324704985.0,143321741685.85,2927013.0,3.6,2.6,2.1,4.1,0.02039164,-1.1241138770827102,215343568961.77,7964.756719
5155,ID_42mNWM,7051.593653,7051.593653,7046.536925,677648493.0,128025872137.0,11257324.0,3.6,3.3,4.2,2.5,0.00420333,-1.2788701197096497,191075952931.0,7046.536925
5156,ID_42mQim,7166.817104,7191.54281,7075.601754,689146945.0,129889187591.0,13827913.0,3.6,2.8,4.1,3.4,0.02938552,4.205648440135402,195617838783.0,7186.040634
5157,ID_42nJSV,7175.120741,7183.752815,7162.321714,1679063586.0,131403225533.0,14010209.0,3.7,4.5,4.2,2.7,0.01563108,-1.755190505069424,203619743109.0,7166.368309
5158,ID_42p8N8,57127.055627,57394.279078,57127.055627,2372369584.0,1067468073228.0,49515355.0,3.7,3.2,3.0,3.2,0.01126674,-0.085544774852721,1846496497629.0,57362.461728
5160,ID_42qBQE,8628.921013,8733.850628,8602.656004,787333508.0,155179519798.0,7076609.0,3.7,2.7,4.3,3.8,0.00823402,-0.2196225161927078,235950741991.0,8602.656004
5161,ID_42rBhE,8393.80077,8393.80077,8317.20012,630664379.0,150626378001.06,7863874.0,3.8,2.6,2.4,2.9,0.00828436,-2.339821027603949,226575888117.78,8368.709392
5162,ID_42s28K,7259.301061,7259.301061,7244.821939,1181084447.0,132763246437.0,10562705.0,3.7,2.9,3.0,3.8,0.0105453,2.0494541592189783,210639265666.0,7244.821939
5163,ID_42sBKC,47223.048693,47264.168817,46782.08913,3263885639.0,875801678202.0,43829797.0,3.6,1.0,4.2,2.9,0.00776069,-1.3724620299246797,1469978398627.0,46807.311547
5164,ID_42v62L,9494.038095,9494.038095,9490.091036,696268119.0,173921421204.0,11005838.0,3.7,4.0,4.2,3.3,0.0079282,-0.1024299750697074,270860965121.0,9490.091036
5165,ID_42vT8T,49225.133972,49506.683874,49087.554642,2016540284.0,916246595358.0,33203711.0,3.6,1.0,3.0,3.2,0.01147876,0.7133406063979205,1546292377528.0,49170.152811
5166,ID_42vXSt,19225.70182,19229.555729,19202.22927,879581709.0,357253186007.0,38002206.0,3.6,3.0,3.6,3.0,0.00487567,0.4408697289749964,575396602116.0,19207.663318
5167,ID_42vXfN,9366.348401,9366.348401,9342.421351,536753094.0,171023688441.0,13081858.0,3.8,5.0,3.8,4.2,0.0041055,-0.003353910927883,258449881624.0,9342.421351
5169,ID_42vfPg,8638.06382,8646.639564,8620.821792,1709377897.0,158497251435.0,45222563.0,3.7,2.7,3.7,2.8,0.01442612,-1.0344667907141207,240291908497.0,8637.222827
5171,ID_42wVyE,11875.849588,11875.849588,11862.875066,2781226007.0,219160792531.0,25358445.0,3.6,3.5,3.7,4.9,0.00605044,0.9385200771075516,377072130637.0,11862.875066
5172,ID_42wmpA,9783.151548,9816.904813,9783.151548,893872292.0,180317120804.0,25650338.0,3.7,3.5,3.7,4.2,0.00901522,2.368330771771729,278561472999.0,9816.904813
5173,ID_42xEdF,9769.121727,9769.121727,9754.080543,671170786.0,177903442964.0,11839030.0,3.7,2.7,4.2,3.9,0.01098821,1.748488958853161,275418328275.0,9754.080543
5174,ID_42xnYz,9400.876978,9400.876978,9383.672216,794411850.0,173465241288.0,20811828.0,3.7,3.7,4.2,3.0,0.00497728,-0.149674418053945,267672111294.0,9383.672216
5175,ID_42xwQ9,9925.060224,9925.060224,9867.387107,1414567035.0,180693683718.0,5147785.0,3.7,3.3,3.0,4.2,0.00683437,2.617889839289869,285779089501.0,9867.387107
5177,ID_42zBH9,18396.747004,18400.710224,18388.125515,810808644.0,341388715672.0,11114285.0,3.6,3.2,3.7,2.9,0.0102233,2.2539490562576336,547652890511.0,18388.125515
